№ 2503009786321000223|/epz/contract/contractCard/common-info.html?reestrNumber=2503009786321000223|Исполнение|4 356 000,00|09.11.2021|№ 0348500003021000176|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ "НАРО-ФОМИНСКАЯ ОБЛАСТНАЯ БОЛЬНИЦА"
№ 2500305650821000021|/epz/contract/contractCard/common-info.html?reestrNumber=2500305650821000021|Исполнение|3 026 165,22|09.11.2021|№ 0348200056421000027|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ МОСКОВСКОЙ ОБЛАСТИ "ЛЕНИНСКИЙ КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ "ВЕРА"
№ 3503200422221000240|/epz/contract/contractCard/common-info.html?reestrNumber=3503200422221000240|Исполнение|1 925 759,87|08.11.2021|№ 200|АДМИНИСТРАЦИЯ ОДИНЦОВСКОГО ГОРОДСКОГО ОКРУГА МОСКОВСКОЙ ОБЛАСТИ
№ 2771506522421000066|/epz/contract/contractCard/common-info.html?reestrNumber=2771506522421000066|Исполнение|771 953,36|08.11.2021|№ 75/21-0042|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ "ДИАГНОСТИЧЕСКИЙ ЦЕНТР № 5 С ПОЛИКЛИНИЧЕСКИМ ОТДЕЛЕНИЕМ ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ"
№ 3502500456721000114|/epz/contract/contractCard/common-info.html?reestrNumber=3502500456721000114|Исполнение|771 000,00|08.11.2021|№ 95|АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ЛОБНЯ
№ 2773001748021000185|/epz/contract/contractCard/common-info.html?reestrNumber=2773001748021000185|Исполнение|3 001 670,43|08.11.2021|№ 196-21|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ "ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 51 ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ"
№ 2507701693321000009|/epz/contract/contractCard/common-info.html?reestrNumber=2507701693321000009|Исполнение|1 379 772,00|09.11.2021|№ 0348200080521000009|ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ МОСКОВСКОЙ ОБЛАСТИ "СЕРПУХОВСКИЙ (РАЙОННЫЙ) СОЦИАЛЬНО-РЕАБИЛИТАЦИОННЫЙ ЦЕНТР ДЛЯ НЕСОВЕРШЕННОЛЕТНИХ"
№ 2770917310121000169|/epz/contract/contractCard/common-info.html?reestrNumber=2770917310121000169|Исполнение|996 606,72|08.11.2021|№ 202-21|ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ "МОСКОВСКИЙ НАУЧНО-ПРАКТИЧЕСКИЙ ЦЕНТР МЕДИЦИНСКОЙ РЕАБИЛИТАЦИИ, ВОССТАНОВИТЕЛЬНОЙ И СПОРТИВНОЙ МЕДИЦИНЫ ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ"
№ 2773558910621000048|/epz/contract/contractCard/common-info.html?reestrNumber=2773558910621000048|Исполнение|2 194 994,83|08.11.2021|№ 0873500000821005448-2045|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ "ШКОЛА № 2045"
№ 3503815898021000005|/epz/contract/contractCard/common-info.html?reestrNumber=3503815898021000005|Исполнение|2 222 512,70|08.11.2021|№ 0848600003321000173-1|АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ПУШКИНСКИЙ МОСКОВСКОЙ ОБЛАСТИ
№ 2772401520521000524|/epz/contract/contractCard/common-info.html?reestrNumber=2772401520521000524|Исполнение|2 813 755,02|08.11.2021|№ 21000485|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ "ДИАГНОСТИЧЕСКИЙ ЦЕНТР (ЦЕНТР ЛАБОРАТОРНЫХ ИССЛЕДОВАНИЙ) ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ"
№ 2502406865621001720|/epz/contract/contractCard/common-info.html?reestrNumber=2502406865621001720|Исполнение|1 821 111,11|08.11.2021|№ 0348200081021001798|ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ МОСКОВСКОЙ ОБЛАСТИ "ДИРЕКЦИЯ ЕДИНОГО ЗАКАЗЧИКА МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ"
№ 3507500328721000126|/epz/contract/contractCard/common-info.html?reestrNumber=3507500328721000126|Исполнение|640 053,22|08.11.2021|№ 08483000591210002400001|АДМИНИСТРАЦИЯ РУЗСКОГО ГОРОДСКОГО ОКРУГА МОСКОВСКОЙ ОБЛАСТИ
№ 2773113820821000031|/epz/contract/contractCard/common-info.html?reestrNumber=2773113820821000031|Исполнение|559 638,04|09.11.2021|№ 92742466|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ "ДЕТСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА № 63 ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ"
№ 3504016422021000033|/epz/contract/contractCard/common-info.html?reestrNumber=3504016422021000033|Исполнение|894 860,07|08.11.2021|№ 1238-ЭА|МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РАМЕНСКОГО ГОРОДСКОГО ОКРУГА "ТЕРРИТОРИАЛЬНОЕ УПРАВЛЕНИЕ "ВЯЛКОВСКОЕ"
№ 1770721078121000125|/epz/contract/contractCard/common-info.html?reestrNumber=1770721078121000125|Исполнение|6 000 000,00|08.11.2021|№ 01731000096210001230001|АППАРАТ ГОСУДАРСТВЕННОЙ ДУМЫ ФЕДЕРАЛЬНОГО СОБРАНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ
№ 3503001095021000008|/epz/contract/contractCard/common-info.html?reestrNumber=3503001095021000008|Исполнение|2 858 918,40|08.11.2021|№ 336/21|АДМИНИСТРАЦИЯ НАРО-ФОМИНСКОГО ГОРОДСКОГО ОКРУГА
№ 2772308493621000644|/epz/contract/contractCard/common-info.html?reestrNumber=2772308493621000644|Исполнение|2 970 000,00|09.11.2021|№ 15149798|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ "ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА ИМЕНИ В.П. ДЕМИХОВА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ"
№ 3503005143521000024|/epz/contract/contractCard/common-info.html?reestrNumber=3503005143521000024|Исполнение|753 382,69|09.11.2021|№ 0148300000421000021|АДМИНИСТРАЦИЯ ПОСЕЛЕНИЯ НОВОФЕДОРОВСКОЕ
№ 2771070791121000016|/epz/contract/contractCard/common-info.html?reestrNumber=2771070791121000016|Исполнение|125 454 565,72|08.11.2021|№ 0173200001421001480/УКС|ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ "УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА"
№ 2770605585421000699|/epz/contract/contractCard/common-info.html?reestrNumber=2770605585421000699|Исполнение|758 130,00|09.11.2021|№ 0373200074821000786_59636|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 1 ИМ. Н.И.ПИРОГОВА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ
№ 2771623768421000319|/epz/contract/contractCard/common-info.html?reestrNumber=2771623768421000319|Исполнение|2 225 018,13|08.11.2021|№ 0873500000821005404/2021|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ "ПЕРВЫЙ МОСКОВСКИЙ ОБРАЗОВАТЕЛЬНЫЙ КОМПЛЕКС"
№ 2504605235321000120|/epz/contract/contractCard/common-info.html?reestrNumber=2504605235321000120|Исполнение|2 920 150,00|08.11.2021|№ 15158543|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ "ТРОИЦКАЯ ГОРОДСКАЯ БОЛЬНИЦА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ"
№ 3500910392321000055|/epz/contract/contractCard/common-info.html?reestrNumber=3500910392321000055|Исполнение|1 280 827,62|08.11.2021|№ 5114/ЭД-21|МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ДОМОДЕДОВО "УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА"
№ 1771074764021000036|/epz/contract/contractCard/common-info.html?reestrNumber=1771074764021000036|Исполнение|24 574 600,00|08.11.2021|№ 0173100005121000030|ФЕДЕРАЛЬНАЯ СЛУЖБА ПО РЕГУЛИРОВАНИЮ АЛКОГОЛЬНОГО РЫНКА
№ 2770605585421000698|/epz/contract/contractCard/common-info.html?reestrNumber=2770605585421000698|Исполнение|1 902 838,00|09.11.2021|№ 0373200074821000785_59636|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 1 ИМ. Н.И.ПИРОГОВА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ
№ 2770167996121000073|/epz/contract/contractCard/common-info.html?reestrNumber=2770167996121000073|Исполнение|4 000 000,00|08.11.2021|№ КГ-21/05245|ГОСУДАРСТВЕННАЯ ИНСПЕКЦИЯ ПО КОНТРОЛЮ ЗА ИСПОЛЬЗОВАНИЕМ ОБЪЕКТОВ НЕДВИЖИМОСТИ ГОРОДА МОСКВЫ
№ 2770605585421000697|/epz/contract/contractCard/common-info.html?reestrNumber=2770605585421000697|Исполнение|625 613,76|09.11.2021|№ 0373200074821000761_59636|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 1 ИМ. Н.И.ПИРОГОВА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ
№ 3504214042521000009|/epz/contract/contractCard/common-info.html?reestrNumber=3504214042521000009|Исполнение|971 542,50|09.11.2021|№ 0015/2021|МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ "ЦЕНТР МУНИЦИПАЛЬНЫХ УСЛУГ В СФЕРЕ ПОХОРОННОГО ДЕЛА"
№ 2500304230421000066|/epz/contract/contractCard/common-info.html?reestrNumber=2500304230421000066|Исполнение|673 953,35|08.11.2021|№ 0348300176921000053|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ "ГОРОДСКАЯ БОЛЬНИЦА Г. МОСКОВСКИЙ ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ"
№ 2504605235321000119|/epz/contract/contractCard/common-info.html?reestrNumber=2504605235321000119|Исполнение|810 350,00|08.11.2021|№ 15138565|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ "ТРОИЦКАЯ ГОРОДСКАЯ БОЛЬНИЦА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ"
№ 2504605235321000118|/epz/contract/contractCard/common-info.html?reestrNumber=2504605235321000118|Исполнение|1 071 775,00|08.11.2021|№ 15158613|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ "ТРОИЦКАЯ ГОРОДСКАЯ БОЛЬНИЦА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ"
№ 2971500536321000043|/epz/contract/contractCard/common-info.html?reestrNumber=2971500536321000043|Исполнение|749 210,00|08.11.2021|№ 1752/44/21|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ "ЖИЛИЩНИК АЛТУФЬЕВСКОГО РАЙОНА"
№ 2971500536321000042|/epz/contract/contractCard/common-info.html?reestrNumber=2971500536321000042|Исполнение|3 554 649,21|08.11.2021|№ 1475/44/22-24|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ "ЖИЛИЩНИК АЛТУФЬЕВСКОГО РАЙОНА"
№ 2772002326921000228|/epz/contract/contractCard/common-info.html?reestrNumber=2772002326921000228|Исполнение|656 688,88|08.11.2021|№ ЭА0373200174521000131|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ "ЦЕНТР ЛЕКАРСТВЕННОГО ОБЕСПЕЧЕНИЯ ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ"
№ 1770640629121000110|/epz/contract/contractCard/common-info.html?reestrNumber=1770640629121000110|Исполнение|8 936 170,00|08.11.2021|№ 120-68/2021|ФЕДЕРАЛЬНОЕ АГЕНТСТВО ПО ТЕХНИЧЕСКОМУ РЕГУЛИРОВАНИЮ И МЕТРОЛОГИИ
№ 3500305757221000013|/epz/contract/contractCard/common-info.html?reestrNumber=3500305757221000013|Исполнение|9 498 109,50|08.11.2021|№ 08/21|АДМИНИСТРАЦИЯ ПОСЕЛЕНИЯ ФИЛИМОНКОВСКОЕ
№ 1772905090121000622|/epz/contract/contractCard/common-info.html?reestrNumber=1772905090121000622|Исполнение|726 000,00|09.11.2021|№ 0373100037621000100|ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ "РОССИЙСКАЯ АКАДЕМИЯ НАРОДНОГО ХОЗЯЙСТВА И ГОСУДАРСТВЕННОЙ СЛУЖБЫ ПРИ ПРЕЗИДЕНТЕ РОССИЙСКОЙ ФЕДЕРАЦИИ"
№ 3500302799421000282|/epz/contract/contractCard/common-info.html?reestrNumber=3500302799421000282|Исполнение|616 599,81|08.11.2021|№ 0348300412621000218|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ "ВИДНОВСКАЯ РАЙОННАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА"
№ 2771609955421001230|/epz/contract/contractCard/common-info.html?reestrNumber=2771609955421001230|Исполнение|978 750,00|08.11.2021|№ 21/1613|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ "ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА №40 ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ"
№ 2772778668621000056|/epz/contract/contractCard/common-info.html?reestrNumber=2772778668621000056|Исполнение|2 639 603,40|08.11.2021|№ 0173200024421000145|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ "ДИРЕКЦИЯ ПО ОБСЛУЖИВАНИЮ ТЕРРИТОРИЙ ЗЕЛЕНОГО ФОНДА ТРОИЦКОГО И НОВОМОСКОВСКОГО АДМИНИСТРАТИВНЫХ ОКРУГОВ ГОРОДА МОСКВЫ"
№ 3501501304021000064|/epz/contract/contractCard/common-info.html?reestrNumber=3501501304021000064|Исполнение|500 372,58|09.11.2021|№ 0848300045421000704|МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ "ЗВЕНИГОРОДСКАЯ РЕМОНТНО-ЭКСПЛУАТАЦИОННАЯ СЛУЖБА"
№ 3500107194121000031|/epz/contract/contractCard/common-info.html?reestrNumber=3500107194121000031|Исполнение|508 003,86|08.11.2021|№ 277314-21|МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА БАЛАШИХА "МНОГОФУНКЦИОНАЛЬНЫЙ ЦЕНТР ПРЕДОСТАВЛЕНИЯ ГОСУДАРСТВЕННЫХ И МУНИЦИПАЛЬНЫХ УСЛУГ НАСЕЛЕНИЮ ГОРОДСКОГО ОКРУГА БАЛАШИХА"
№ 2500901432821000055|/epz/contract/contractCard/common-info.html?reestrNumber=2500901432821000055|Исполнение|978 671,76|08.11.2021|№ 52А/2021|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ № 32 ИМ. О. В. КЕРБИКОВА ДЕПАРТАМЕНТА ТРУДА И СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ ГОРОДА МОСКВЫ
№ 3500906719021000083|/epz/contract/contractCard/common-info.html?reestrNumber=3500906719021000083|Исполнение|591 672,83|09.11.2021|№ 2021.459|МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ДОМОДЕДОВО "КОМБИНАТ БЛАГОУСТРОЙСТВА"
№ 3503100604021000156|/epz/contract/contractCard/common-info.html?reestrNumber=3503100604021000156|Исполнение|2 474 614,95|08.11.2021|№ 477|АДМИНИСТРАЦИЯ БОГОРОДСКОГО ГОРОДСКОГО ОКРУГА МОСКОВСКОЙ ОБЛАСТИ
№ 3504604441921000015|/epz/contract/contractCard/common-info.html?reestrNumber=3504604441921000015|Исполнение|1 101 669,92|08.11.2021|№ № 01483000068210000720001|УПРАВЛЕНИЕ МУНИЦИПАЛЬНОГО ИМУЩЕСТВА АДМИНИСТРАЦИИ ГОРОДСКОГО ОКРУГА ТРОИЦК В ГОРОДЕ МОСКВЕ
№ 1504003671821000096|/epz/contract/contractCard/common-info.html?reestrNumber=1504003671821000096|Исполнение|1 468 800,00|08.11.2021|№ 30070899|ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ "ВСЕРОССИЙСКИЙ ЦЕНТР КАРАНТИНА РАСТЕНИЙ"
№ 3500110667221000144|/epz/contract/contractCard/common-info.html?reestrNumber=3500110667221000144|Исполнение|860 968,70|08.11.2021|№ 08483000641210003990001|АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА БАЛАШИХА
№ 2770205931121000411|/epz/contract/contractCard/common-info.html?reestrNumber=2770205931121000411|Исполнение|3 379 800,00|08.11.2021|№ 500-ОБ/21|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ "УПРАВЛЕНИЕ СПОРТИВНЫМИ ОБЪЕКТАМИ" ДЕПАРТАМЕНТА СПОРТА ГОРОДА МОСКВЫ
№ 3504004094721000031|/epz/contract/contractCard/common-info.html?reestrNumber=3504004094721000031|Исполнение|2 965 350,00|08.11.2021|№ 0848300051621001226 (25-ОК)|КОМИТЕТ ПО КУЛЬТУРЕ И ТУРИЗМУ АДМИНИСТРАЦИИ РАМЕНСКОГО ГОРОДСКОГО ОКРУГА
№ 3504701063821000023|/epz/contract/contractCard/common-info.html?reestrNumber=3504701063821000023|Исполнение|6 350 000,00|09.11.2021|№ 18/21|КОМИТЕТ ПО УПРАВЛЕНИЮ ИМУЩЕСТВОМ АДМИНИСТРАЦИИ ГОРОДСКОГО ОКРУГА ХИМКИ МОСКОВСКОЙ ОБЛАСТИ
№ 2773506198021000022|/epz/contract/contractCard/common-info.html?reestrNumber=2773506198021000022|Исполнение|747 700,00|08.11.2021|№ 111ПТ/2021|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ "ЦЕНТРАЛИЗОВАННАЯ БИБЛИОТЕЧНАЯ СИСТЕМА ЗЕЛЕНОГРАДСКОГО АДМИНИСТРАТИВНОГО ОКРУГА"
№ 3503221178021000100|/epz/contract/contractCard/common-info.html?reestrNumber=3503221178021000100|Исполнение|1 138 573,32|09.11.2021|№ 297941-21|АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ВЛАСИХА МОСКОВСКОЙ ОБЛАСТИ
№ 1770559633921000191|/epz/contract/contractCard/common-info.html?reestrNumber=1770559633921000191|Исполнение|6 800 000,00|09.11.2021|№ 21412.16500399999.07.09|МИНИСТЕРСТВО ПРОМЫШЛЕННОСТИ И ТОРГОВЛИ РОССИЙСКОЙ ФЕДЕРАЦИИ
№ 2771087800021000143|/epz/contract/contractCard/common-info.html?reestrNumber=2771087800021000143|Исполнение|18 858 303,07|08.11.2021|№ ГК 6401/21-3883|ДЕПАРТАМЕНТ ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ГОРОДА МОСКВЫ
№ 2771497255821000244|/epz/contract/contractCard/common-info.html?reestrNumber=2771497255821000244|Исполнение|8 412 200,00|08.11.2021|№ 0373500001421000216|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ "МОСКОВСКИЙ ГОРОДСКОЙ ТРЕСТ ГЕОЛОГО-ГЕОДЕЗИЧЕСКИХ И КАРТОГРАФИЧЕСКИХ РАБОТ"
№ 2772401520521000523|/epz/contract/contractCard/common-info.html?reestrNumber=2772401520521000523|Исполнение|2 896 490,42|08.11.2021|№ 21000486|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ "ДИАГНОСТИЧЕСКИЙ ЦЕНТР (ЦЕНТР ЛАБОРАТОРНЫХ ИССЛЕДОВАНИЙ) ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ"
№ 1503606244021000256|/epz/contract/contractCard/common-info.html?reestrNumber=1503606244021000256|Исполнение|989 400,00|08.11.2021|№ 2121177302672034390049221 / 34510121/036107|ГЛАВНОЕ УПРАВЛЕНИЕ МИНИСТЕРСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ДЕЛАМ ГРАЖДАНСКОЙ ОБОРОНЫ, ЧРЕЗВЫЧАЙНЫМ СИТУАЦИЯМ И ЛИКВИДАЦИИ ПОСЛЕДСТВИЙ СТИХИЙНЫХ БЕДСТВИЙ ПО МОСКОВСКОЙ ОБЛАСТИ
№ 1503606244021000257|/epz/contract/contractCard/common-info.html?reestrNumber=1503606244021000257|Исполнение|880 566,00|08.11.2021|№ 2121177302662034390049221 / 34510121/036114|ГЛАВНОЕ УПРАВЛЕНИЕ МИНИСТЕРСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ДЕЛАМ ГРАЖДАНСКОЙ ОБОРОНЫ, ЧРЕЗВЫЧАЙНЫМ СИТУАЦИЯМ И ЛИКВИДАЦИИ ПОСЛЕДСТВИЙ СТИХИЙНЫХ БЕДСТВИЙ ПО МОСКОВСКОЙ ОБЛАСТИ
№ 3502200139921000168|/epz/contract/contractCard/common-info.html?reestrNumber=3502200139921000168|Исполнение|1 291 784,55|08.11.2021|№ 68|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ "КОЛОМЕНСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"
№ 2772884861721000160|/epz/contract/contractCard/common-info.html?reestrNumber=2772884861721000160|Исполнение|1 080 000,00|08.11.2021|№ 0373200032221001363|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ "ЖИЛИЩНИК РАЙОНА АКАДЕМИЧЕСКИЙ"
№ 2772407846021000208|/epz/contract/contractCard/common-info.html?reestrNumber=2772407846021000208|Исполнение|1 510 179,00|08.11.2021|№ 09-лит/2021|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ "ЦЕНТРАЛИЗОВАННАЯ БИБЛИОТЕЧНАЯ СИСТЕМА ЮЖНОГО АДМИНИСТРАТИВНОГО ОКРУГА"
№ 3500906719021000084|/epz/contract/contractCard/common-info.html?reestrNumber=3500906719021000084|Исполнение|989 999,48|08.11.2021|№ 2021.454|МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ДОМОДЕДОВО "КОМБИНАТ БЛАГОУСТРОЙСТВА"
№ 2772030718021000145|/epz/contract/contractCard/common-info.html?reestrNumber=2772030718021000145|Исполнение|3 000 000,00|08.11.2021|№ 1218/2021/ЭА|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ "ЖИЛИЩНИК РАЙОНА ПЕРОВО"
№ 3505301286621000032|/epz/contract/contractCard/common-info.html?reestrNumber=3505301286621000032|Исполнение|2 653 119,00|08.11.2021|№ 27-2021|КОМИТЕТ ИМУЩЕСТВЕННЫХ ОТНОШЕНИЙ АДМИНИСТРАЦИИ ГОРОДСКОГО ОКРУГА ЭЛЕКТРОСТАЛЬ МОСКОВСКОЙ ОБЛАСТИ
